boundary_event_key,candidate_id,entry_status_counts,executor_entry_updates,executor_exit_updates,exit_status_counts,index,lifecycle_trade_action,management_posture,monitor_error_count,monitor_updates,opportunity_key,selected_candidate_id,selected_opportunity_key,should_exit_signal,signal_action,signal_auction_action,signal_auction_state,signal_directional_alignment,signal_id,signal_reason,signal_stage,signal_status,snapshot_auction_action,snapshot_auction_state,snapshot_authoritative_event_ids,snapshot_balance_state,snapshot_permission_results,snapshot_time,symbol,trade_count,tradegen_attempted,tradegen_created_count,tradegen_error,tradegen_outcome
DIR:COFORGE:2026-07-31:002:DOWN:101500:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:102400,CAND:995ee50ff305357125723e26,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",451,HOLD_POSITION,CAUTION,0,6,OPP:995ee50ff305357125723e26,CAND:995ee50ff305357125723e26,OPP:995ee50ff305357125723e26,False,HOLD,NO_CREATION_EVENT,NONE,UNKNOWN,2afed6e7-898c-5a79-8bf5-1d7891f21ccb,NO_CURRENT_CREATION_EVENT,TRANSITION,OPEN,NO_EVENT,NONE,[],NONE,[],2026-07-31T10:51:00+05:30,COFORGE,6,False,0,,ALREADY_DEPLOYED
DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800,CAND:6644484c352c701feebfdf31,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",452,HOLD_POSITION,CAUTION,0,6,OPP:6644484c352c701feebfdf31,CAND:6644484c352c701feebfdf31,OPP:6644484c352c701feebfdf31,False,HOLD,NO_CREATION_EVENT,NONE,UNKNOWN,a73cb6c9-a388-53f1-92b2-41820e34edd3,NO_CURRENT_CREATION_EVENT,TRANSITION,OPEN,NO_EVENT,NONE,[],PROBABLE,[],2026-07-31T10:51:00+05:30,DIVISLAB,6,True,0,TRADE_DECISION_NOT_ALLOWED,NOT_ELIGIBLE
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",453,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:51:00+05:30,EXIDEIND,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",454,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_WATCH,[],NONE,[],2026-07-31T10:51:00+05:30,FORCEMOT,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",455,,,0,6,,,,,NO_ACTION,,,,,,,,BALANCE_LOCKED,NONE,"[""BAL:GLENMARK:2026-07-31:001:NEUTRAL:101200:BALANCE_LOCKED:105100""]",LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:51:00+05:30,GLENMARK,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",456,,,0,6,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:INDUSTOWER:2026-07-31:003:UP:105100:DIRECTIONAL_STARTED:105100""]",NONE,[],2026-07-31T10:51:00+05:30,INDUSTOWER,6,False,0,,NO_SIGNAL
DIR:KALYANKJIL:2026-07-31:002:UP:102400:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:103300,CAND:158ac89230fbe44b1b3cdd63,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",457,HOLD_POSITION,CAUTION,0,6,OPP:158ac89230fbe44b1b3cdd63,CAND:158ac89230fbe44b1b3cdd63,OPP:158ac89230fbe44b1b3cdd63,False,HOLD,NO_CREATION_EVENT,REVERSAL_WATCH,OPPOSED,0be5a943-6906-5924-af54-1d2dcca91257,AUTHORITATIVE_REVERSAL_WATCH,PROTECT,OPEN,"BALANCE_FORMING_STARTED,REVERSAL_WATCH_STARTED",REVERSAL_WATCH,"[""BAL:KALYANKJIL:2026-07-31:002:NEUTRAL:105100:BALANCE_FORMING_STARTED:105100"", ""DIR:KALYANKJIL:2026-07-31:003:DOWN:104500:REVERSAL_WATCH_STARTED:105100""]",FORMING,[],2026-07-31T10:51:00+05:30,KALYANKJIL,6,False,0,,ALREADY_DEPLOYED
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",458,,,0,6,,,,,NO_ACTION,,,,,,,,REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:MANAPPURAM:2026-07-31:005:DOWN:104500:REVERSAL_WATCH_STARTED:105100""]",NONE,[],2026-07-31T10:51:00+05:30,MANAPPURAM,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",459,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],PROBABLE,[],2026-07-31T10:51:00+05:30,PERSISTENT,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",460,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:51:00+05:30,POWERINDIA,6,False,0,,NO_SIGNAL
BAL:TCS:2026-07-31:001:NEUTRAL:100600:BALANCE_ESCAPE_STARTED:103600,CAND:02506b9e9c36e94d0d5e2f0e,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",461,FORCE_EXIT,EXIT,0,6,OPP:02506b9e9c36e94d0d5e2f0e,CAND:02506b9e9c36e94d0d5e2f0e,OPP:02506b9e9c36e94d0d5e2f0e,True,NO_ACTION,EVENT_INVALIDATE,NONE,UNKNOWN,8ea01a85-4efa-5849-ac33-c03e0b01cda8,BALANCE_ESCAPE_FAILED_INVALIDATED_SETUP,FORCE_EXIT,INVALIDATED,NO_EVENT,NONE,[],FAILED_BACK_INSIDE,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:51:00+05:30,TCS,6,True,0,TRADE_DECISION_NOT_ALLOWED,NOT_ELIGIBLE
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",462,,,0,6,,,,,NO_ACTION,,,,,,,,REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:TORNTPHARM:2026-07-31:001:DOWN:093300:REVERSAL_WATCH_STARTED:105100""]",FORMING,[],2026-07-31T10:51:00+05:30,TORNTPHARM,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",463,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:54:00+05:30,BHEL,6,False,0,,NO_SIGNAL
DIR:CHOLAFIN:2026-07-31:002:DOWN:102400:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:103300,CAND:c91e30e559c61ae9e4a8e30d,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",464,HOLD_POSITION,CAUTION,0,6,OPP:c91e30e559c61ae9e4a8e30d,CAND:c91e30e559c61ae9e4a8e30d,OPP:c91e30e559c61ae9e4a8e30d,False,HOLD,NO_CREATION_EVENT,DIRECTIONAL,OPPOSED,aee40fe8-7759-5cec-902a-0db152fe528d,AUTHORITATIVE_DIRECTION_OPPOSED,WEAKENING,OPEN,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T10:54:00+05:30,CHOLAFIN,6,True,0,TRADE_DECISION_NOT_ALLOWED,NOT_ELIGIBLE
DIR:COFORGE:2026-07-31:002:DOWN:101500:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:102400,CAND:995ee50ff305357125723e26,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",465,HOLD_POSITION,CAUTION,0,6,OPP:995ee50ff305357125723e26,CAND:995ee50ff305357125723e26,OPP:995ee50ff305357125723e26,False,HOLD,NO_CREATION_EVENT,NONE,UNKNOWN,2afed6e7-898c-5a79-8bf5-1d7891f21ccb,NO_CURRENT_CREATION_EVENT,TRANSITION,OPEN,NO_EVENT,NONE,[],NONE,[],2026-07-31T10:54:00+05:30,COFORGE,6,False,0,,ALREADY_DEPLOYED
DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800,CAND:6644484c352c701feebfdf31,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",466,HOLD_POSITION,CAUTION,0,6,OPP:6644484c352c701feebfdf31,CAND:6644484c352c701feebfdf31,OPP:6644484c352c701feebfdf31,False,HOLD,NO_CREATION_EVENT,NONE,UNKNOWN,a73cb6c9-a388-53f1-92b2-41820e34edd3,NO_CURRENT_CREATION_EVENT,TRANSITION,OPEN,NO_EVENT,NONE,[],PROBABLE,[],2026-07-31T10:54:00+05:30,DIVISLAB,6,True,0,TRADE_DECISION_NOT_ALLOWED,NOT_ELIGIBLE
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",467,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:54:00+05:30,EXIDEIND,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",468,,,0,6,,,,,NO_ACTION,,,,,,,,"DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""DIR:FORCEMOT:2026-07-31:001:DOWN:100900:DIRECTIONAL_REVERSAL_CONFIRMED:105400"", ""DIR:FORCEMOT:2026-07-31:001:DOWN:100900:DIRECTIONAL_COMPLETED:105400"", ""DIR:FORCEMOT:2026-07-31:002:UP:105400:DIRECTIONAL_REVERSAL_LEG_STARTED:105400""]",NONE,"[""REVERSAL:WAIT""]",2026-07-31T10:54:00+05:30,FORCEMOT,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",469,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:54:00+05:30,GLENMARK,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",470,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T10:54:00+05:30,INDUSTOWER,6,False,0,,NO_SIGNAL
DIR:KALYANKJIL:2026-07-31:002:UP:102400:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:103300,CAND:158ac89230fbe44b1b3cdd63,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",471,HOLD_POSITION,STRENGTHEN,0,6,OPP:158ac89230fbe44b1b3cdd63,CAND:158ac89230fbe44b1b3cdd63,OPP:158ac89230fbe44b1b3cdd63,False,HOLD,NO_CREATION_EVENT,REVERSAL_LEG,ALIGNED,0be5a943-6906-5924-af54-1d2dcca91257,AUTHORITATIVE_DIRECTIONAL_ALIGNED,ACTIVE,OPEN,"DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""DIR:KALYANKJIL:2026-07-31:003:DOWN:104500:DIRECTIONAL_REVERSAL_CONFIRMED:105400"", ""DIR:KALYANKJIL:2026-07-31:003:DOWN:104500:DIRECTIONAL_COMPLETED:105400"", ""DIR:KALYANKJIL:2026-07-31:004:UP:105400:DIRECTIONAL_REVERSAL_LEG_STARTED:105400""]",FORMING,"[""REVERSAL:WAIT""]",2026-07-31T10:54:00+05:30,KALYANKJIL,6,False,0,,ALREADY_DEPLOYED
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",472,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_WATCH,[],NONE,[],2026-07-31T10:54:00+05:30,MANAPPURAM,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",473,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],PROBABLE,[],2026-07-31T10:54:00+05:30,PERSISTENT,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",474,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:54:00+05:30,POWERINDIA,6,False,0,,NO_SIGNAL
BAL:TCS:2026-07-31:001:NEUTRAL:100600:BALANCE_ESCAPE_STARTED:103600,CAND:02506b9e9c36e94d0d5e2f0e,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",475,FORCE_EXIT,EXIT,0,6,OPP:02506b9e9c36e94d0d5e2f0e,CAND:02506b9e9c36e94d0d5e2f0e,OPP:02506b9e9c36e94d0d5e2f0e,True,NO_ACTION,EVENT_INVALIDATE,NONE,UNKNOWN,8ea01a85-4efa-5849-ac33-c03e0b01cda8,BALANCE_ESCAPE_FAILED_INVALIDATED_SETUP,FORCE_EXIT,INVALIDATED,NO_EVENT,NONE,[],FAILED_BACK_INSIDE,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:54:00+05:30,TCS,6,True,0,TRADE_DECISION_NOT_ALLOWED,NOT_ELIGIBLE
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",476,,,0,6,,,,,NO_ACTION,,,,,,,,BALANCE_COMPLETED,REVERSAL_WATCH,"[""BAL:TORNTPHARM:2026-07-31:002:NEUTRAL:103900:BALANCE_COMPLETED:105400""]",COMPLETED,[],2026-07-31T10:54:00+05:30,TORNTPHARM,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",477,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:57:00+05:30,BHEL,6,False,0,,NO_SIGNAL
DIR:CHOLAFIN:2026-07-31:002:DOWN:102400:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:103300,CAND:c91e30e559c61ae9e4a8e30d,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",478,HOLD_POSITION,CAUTION,0,6,OPP:c91e30e559c61ae9e4a8e30d,CAND:c91e30e559c61ae9e4a8e30d,OPP:c91e30e559c61ae9e4a8e30d,False,HOLD,NO_CREATION_EVENT,DIRECTIONAL,OPPOSED,aee40fe8-7759-5cec-902a-0db152fe528d,AUTHORITATIVE_DIRECTION_OPPOSED,WEAKENING,OPEN,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T10:57:00+05:30,CHOLAFIN,6,True,0,TRADE_DECISION_NOT_ALLOWED,NOT_ELIGIBLE
DIR:COFORGE:2026-07-31:002:DOWN:101500:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:102400,CAND:995ee50ff305357125723e26,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",479,HOLD_POSITION,CAUTION,0,6,OPP:995ee50ff305357125723e26,CAND:995ee50ff305357125723e26,OPP:995ee50ff305357125723e26,False,HOLD,NO_CREATION_EVENT,NONE,UNKNOWN,2afed6e7-898c-5a79-8bf5-1d7891f21ccb,NO_CURRENT_CREATION_EVENT,TRANSITION,OPEN,BALANCE_FORMING_STARTED,NONE,"[""BAL:COFORGE:2026-07-31:003:NEUTRAL:105700:BALANCE_FORMING_STARTED:105700""]",FORMING,[],2026-07-31T10:57:00+05:30,COFORGE,6,False,0,,ALREADY_DEPLOYED
DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800,CAND:6644484c352c701feebfdf31,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",480,HOLD_POSITION,CAUTION,0,6,OPP:6644484c352c701feebfdf31,CAND:6644484c352c701feebfdf31,OPP:6644484c352c701feebfdf31,False,HOLD,NO_CREATION_EVENT,NONE,UNKNOWN,a73cb6c9-a388-53f1-92b2-41820e34edd3,NO_CURRENT_CREATION_EVENT,TRANSITION,OPEN,NO_EVENT,NONE,[],PROBABLE,[],2026-07-31T10:57:00+05:30,DIVISLAB,6,True,0,TRADE_DECISION_NOT_ALLOWED,NOT_ELIGIBLE
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",481,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:57:00+05:30,EXIDEIND,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",482,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_LEG,[],NONE,[],2026-07-31T10:57:00+05:30,FORCEMOT,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",483,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:57:00+05:30,GLENMARK,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",484,,,0,6,,,,,NO_ACTION,,,,,,,,DIRECTIONAL_MATURED,MATURE,"[""DIR:INDUSTOWER:2026-07-31:003:UP:105100:DIRECTIONAL_MATURED:105700""]",NONE,[],2026-07-31T10:57:00+05:30,INDUSTOWER,6,False,0,,NO_SIGNAL
DIR:KALYANKJIL:2026-07-31:002:UP:102400:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:103300,CAND:158ac89230fbe44b1b3cdd63,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",485,HOLD_POSITION,STRENGTHEN,0,6,OPP:158ac89230fbe44b1b3cdd63,CAND:158ac89230fbe44b1b3cdd63,OPP:158ac89230fbe44b1b3cdd63,False,HOLD,NO_CREATION_EVENT,REVERSAL_LEG,ALIGNED,0be5a943-6906-5924-af54-1d2dcca91257,AUTHORITATIVE_DIRECTIONAL_ALIGNED,ACTIVE,OPEN,NO_EVENT,REVERSAL_LEG,[],FORMING,[],2026-07-31T10:57:00+05:30,KALYANKJIL,6,False,0,,ALREADY_DEPLOYED
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",486,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,REVERSAL_WATCH,[],NONE,[],2026-07-31T10:57:00+05:30,MANAPPURAM,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",487,,,0,6,,,,,NO_ACTION,,,,,,,,BALANCE_LOCKED,NONE,"[""BAL:PERSISTENT:2026-07-31:002:NEUTRAL:103600:BALANCE_LOCKED:105700""]",LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:57:00+05:30,PERSISTENT,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",488,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:57:00+05:30,POWERINDIA,6,False,0,,NO_SIGNAL
BAL:TCS:2026-07-31:001:NEUTRAL:100600:BALANCE_ESCAPE_STARTED:103600,CAND:02506b9e9c36e94d0d5e2f0e,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",489,FORCE_EXIT,EXIT,0,6,OPP:02506b9e9c36e94d0d5e2f0e,CAND:02506b9e9c36e94d0d5e2f0e,OPP:02506b9e9c36e94d0d5e2f0e,True,NO_ACTION,EVENT_INVALIDATE,NONE,UNKNOWN,8ea01a85-4efa-5849-ac33-c03e0b01cda8,BALANCE_ESCAPE_FAILED_INVALIDATED_SETUP,FORCE_EXIT,INVALIDATED,NO_EVENT,NONE,[],FAILED_BACK_INSIDE,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T10:57:00+05:30,TCS,6,True,0,TRADE_DECISION_NOT_ALLOWED,NOT_ELIGIBLE
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",490,,,0,6,,,,,NO_ACTION,,,,,,,,"DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""DIR:TORNTPHARM:2026-07-31:001:DOWN:093300:DIRECTIONAL_REVERSAL_CONFIRMED:105700"", ""DIR:TORNTPHARM:2026-07-31:001:DOWN:093300:DIRECTIONAL_COMPLETED:105700"", ""DIR:TORNTPHARM:2026-07-31:002:UP:105700:DIRECTIONAL_REVERSAL_LEG_STARTED:105700""]",NONE,"[""REVERSAL:WAIT""]",2026-07-31T10:57:00+05:30,TORNTPHARM,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",491,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,DIRECTIONAL,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T11:00:00+05:30,BHEL,6,False,0,,NO_SIGNAL
DIR:CHOLAFIN:2026-07-31:002:DOWN:102400:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:103300,CAND:c91e30e559c61ae9e4a8e30d,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",492,HOLD_POSITION,CAUTION,0,6,OPP:c91e30e559c61ae9e4a8e30d,CAND:c91e30e559c61ae9e4a8e30d,OPP:c91e30e559c61ae9e4a8e30d,False,HOLD,NO_CREATION_EVENT,DIRECTIONAL,OPPOSED,aee40fe8-7759-5cec-902a-0db152fe528d,AUTHORITATIVE_DIRECTION_OPPOSED,WEAKENING,OPEN,NO_EVENT,DIRECTIONAL,[],NONE,[],2026-07-31T11:00:00+05:30,CHOLAFIN,6,True,0,TRADE_DECISION_NOT_ALLOWED,NOT_ELIGIBLE
DIR:COFORGE:2026-07-31:002:DOWN:101500:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:102400,CAND:995ee50ff305357125723e26,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",493,HOLD_POSITION,CAUTION,0,6,OPP:995ee50ff305357125723e26,CAND:995ee50ff305357125723e26,OPP:995ee50ff305357125723e26,False,HOLD,NO_CREATION_EVENT,NONE,UNKNOWN,2afed6e7-898c-5a79-8bf5-1d7891f21ccb,NO_CURRENT_CREATION_EVENT,TRANSITION,OPEN,NO_EVENT,NONE,[],FORMING,[],2026-07-31T11:00:00+05:30,COFORGE,6,False,0,,ALREADY_DEPLOYED
DIR:DIVISLAB:2026-07-31:002:DOWN:100600:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:101800,CAND:6644484c352c701feebfdf31,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",494,HOLD_POSITION,CAUTION,0,6,OPP:6644484c352c701feebfdf31,CAND:6644484c352c701feebfdf31,OPP:6644484c352c701feebfdf31,False,HOLD,NO_CREATION_EVENT,NONE,UNKNOWN,a73cb6c9-a388-53f1-92b2-41820e34edd3,NO_CURRENT_CREATION_EVENT,TRANSITION,OPEN,NO_EVENT,NONE,[],PROBABLE,[],2026-07-31T11:00:00+05:30,DIVISLAB,6,True,0,TRADE_DECISION_NOT_ALLOWED,NOT_ELIGIBLE
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",495,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T11:00:00+05:30,EXIDEIND,6,False,0,,NO_SIGNAL
DIR:FORCEMOT:2026-07-31:002:UP:105400:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:110000,CAND:32b3a707960484f98d8399a7,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",496,CREATE_TRADE,STRENGTHEN,0,6,OPP:32b3a707960484f98d8399a7,CAND:32b3a707960484f98d8399a7,OPP:32b3a707960484f98d8399a7,False,CREATE,LOCAL_CONFIRMED,DIRECTIONAL,ALIGNED,76d65cfd-3f5f-5419-81f1-24a924660ce7,EVENT_DRIVEN_SETUP_CREATED,ACTIVE,OPEN,DIRECTIONAL_REVERSAL_LEG_ESTABLISHED,DIRECTIONAL,"[""DIR:FORCEMOT:2026-07-31:002:UP:105400:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:110000""]",NONE,"[""REVERSAL:PERMIT""]",2026-07-31T11:00:00+05:30,FORCEMOT,6,True,0,TRADE_DECISION_NOT_ALLOWED,NOT_ELIGIBLE
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",497,,,0,6,,,,,NO_ACTION,,,,,,,,NO_EVENT,NONE,[],LOCKED,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",2026-07-31T11:00:00+05:30,GLENMARK,6,False,0,,NO_SIGNAL
,,"{""FILLED"": 6}",0,0,"{""NONE"": 6}",498,,,0,6,,,,,NO_ACTION,,,,,,,,REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:INDUSTOWER:2026-07-31:003:UP:105100:REVERSAL_WATCH_STARTED:110000""]",NONE,[],2026-07-31T11:00:00+05:30,INDUSTOWER,6,False,0,,NO_SIGNAL
DIR:KALYANKJIL:2026-07-31:002:UP:102400:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:103300,CAND:158ac89230fbe44b1b3cdd63,"{""FILLED"": 6}",0,3,"{""FILLED"": 3, ""NONE"": 3}",499,FORCE_EXIT,EXIT,0,6,OPP:158ac89230fbe44b1b3cdd63,CAND:158ac89230fbe44b1b3cdd63,OPP:158ac89230fbe44b1b3cdd63,True,CLOSE,EVENT_INVALIDATE,COMPLETED,ALIGNED,0be5a943-6906-5924-af54-1d2dcca91257,DIRECTIONAL_REVERSAL_LEG_FAILED_INVALIDATED_OPPOSITE_ACTIVE_SIGNAL,FORCE_EXIT,INVALIDATED,"DIRECTIONAL_REVERSAL_LEG_FAILED,DIRECTIONAL_COMPLETED",COMPLETED,"[""DIR:KALYANKJIL:2026-07-31:004:UP:105400:DIRECTIONAL_REVERSAL_LEG_FAILED:110000"", ""DIR:KALYANKJIL:2026-07-31:004:UP:105400:DIRECTIONAL_COMPLETED:110000""]",FORMING,[],2026-07-31T11:00:00+05:30,KALYANKJIL,6,False,0,,ALREADY_DEPLOYED
,,"{""FILLED"": 6}",0,0,"{""FILLED"": 3, ""NONE"": 3}",500,,,0,3,,,,,NO_ACTION,,,,,,,,BALANCE_FORMING_STARTED,REVERSAL_WATCH,"[""BAL:MANAPPURAM:2026-07-31:002:NEUTRAL:110000:BALANCE_FORMING_STARTED:110000""]",FORMING,[],2026-07-31T11:00:00+05:30,MANAPPURAM,6,False,0,,NO_SIGNAL
