auction_exhaustion_reason_codes,auction_exhaustion_started_at,baseline_delay_minutes,baseline_first_same_side_signal_price,baseline_first_same_side_signal_setup,baseline_first_same_side_signal_time,baseline_signal_id,completed_time,completion_reason,confirmation_displacement_atr,confirmation_price,confirmation_reason,confirmation_time,continuation_unlocked_time,episode_id,exhausted_side,expires_at,extreme_time,failure_candidate_time,final_pre_confirmation_extreme,gap_pct,initial_extreme,initial_room_qualified,initial_vwap_room_atr,initial_vwap_room_pct,initial_vwap_room_points,initiation_atr,initiation_close,initiation_reason_codes,initiation_time,initiation_vwap,large_gap,mae_atr,mae_pct,mae_points,maturity_qualified,maturity_reason_source,mfe_atr,mfe_pct,mfe_points,move_20_bars_pct,move_3_bars_pct,move_6_bars_pct,move_9_bars_pct,reversal_failed_time,reversal_side,sequence_number,stock_context_reason_codes,symbol
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:27:00,,,,,,2026-07-27 12:30:00,CONFIRMED_EXPIRED_UNFAILED,1.9659226757936865,7275.0,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 11:18:00,,EXPERIMENT_V2_1:ABB:1:2026-07-27T10:27:00:DOWN,DOWN,2026-07-27 12:27:00,2026-07-27 11:09:00,,7235.5,0.5345060893098782,7276.5,True,3.217970861269187,0.009205379889962432,66.98294676931164,20.815274487256595,7290.5,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:27:00,7343.482946769312,False,1.8255824598068182,0.005223367697594502,38.0,True,AUCTION_STATE_MEMORY,3.0986860173036783,0.008865979381443298,64.5,-0.0007560137457044674,-0.0038487972508591066,-0.002542955326460481,-0.003711340206185567,,BUY,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
CURRENT_LEG_MATURE|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:33:00,,,,,,,,1.7135398850018428,7315.0,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 14:51:00,,EXPERIMENT_V2_1:ABB:4:2026-07-27T14:39:00:UP,UP,2026-07-27 16:39:00,2026-07-27 14:39:00,2026-07-27 15:06:00,7334.0,0.5345060893098782,7334.0,True,3.0783972762232508,0.005062735937191742,37.13010536336424,12.06150539767808,7326.5,CURRENT_LEG_MATURE|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 14:39:00,7296.869894636636,False,2.0312555682076314,0.0033492822966507177,24.5,True,AUCTION_STATE_MEMORY,0.414541952695435,0.000683526999316473,5.0,,-0.0024606971975393026,-0.0024606971975393026,-0.0021189336978810662,,SELL,4,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ABB
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 10:42:00,,,,,,2026-07-27 11:06:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.5668456791348313,308.6,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 10:48:00,2026-07-27 11:06:00,EXPERIMENT_V2_1:ANGELONE:11:2026-07-27T10:42:00:DOWN,DOWN,2026-07-27 12:42:00,2026-07-27 10:42:00,2026-07-27 11:03:00,307.45,0.6820396232543108,307.45,True,2.983631410045336,0.006675733365603,2.0524542232546423,0.6879047513524653,307.7,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY,2026-07-27 10:42:00,309.50245422325463,False,8.213346381009533,0.01830848995463394,5.650000000000034,True,AUCTION_STATE_MEMORY,1.0175827374701851,0.002268308489954597,0.6999999999999886,-0.0042125729099157854,0.0001620220349966122,-0.005184705119896379,-0.0034024627349319874,2026-07-27 11:06:00,BUY,11,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ANGELONE
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:45:00,,,,,,2026-07-27 12:39:00,REVERSAL_FAILED_WITH_ACCEPTANCE,2.1378086980740774,308.1,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 12:21:00,2026-07-27 12:39:00,EXPERIMENT_V2_1:ANGELONE:12:2026-07-27T11:51:00:DOWN,DOWN,2026-07-27 13:51:00,2026-07-27 11:51:00,2026-07-27 12:36:00,307.0,0.6820396232543108,307.0,True,3.632479093402197,0.006682671667342216,2.05158020187406,0.5647878897914153,307.2,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:51:00,309.05158020187406,False,9.118467469091817,0.01671535215839024,5.150000000000034,True,AUCTION_STATE_MEMORY,0.17705762075900283,0.0003245699448229987,0.0999999999999659,-0.01152223304122042,-0.002921129503408095,-0.0045439792275236415,-0.0038948393378774597,2026-07-27 12:39:00,BUY,12,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ANGELONE
PRIOR_MOVE_EXTENDED,2026-07-27 12:51:00,,,,,,2026-07-27 13:18:00,REVERSAL_FAILED_WITH_ACCEPTANCE,1.2865012951886672,307.2,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 13:03:00,2026-07-27 13:18:00,EXPERIMENT_V2_1:ANGELONE:13:2026-07-27T13:00:00:DOWN,DOWN,2026-07-27 15:00:00,2026-07-27 13:00:00,2026-07-27 13:15:00,306.6,0.6820396232543108,306.6,True,4.796348383451022,0.007074952738390376,2.1691805095904897,0.4522566619795333,306.85,PRIOR_MOVE_EXTENDED,2026-07-27 13:00:00,308.7691805095905,False,9.397318729143082,0.013834635416666668,4.25,True,AUCTION_STATE_MEMORY,0.6633401455865956,0.000976562500000037,0.30000000000001137,-0.00911458333333337,0.0,-0.00862630208333326,-0.007161458333333297,2026-07-27 13:18:00,BUY,13,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ANGELONE
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED,2026-07-27 13:24:00,,,,,,,,1.4426798252948763,305.0,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 13:48:00,,EXPERIMENT_V2_1:ANGELONE:14:2026-07-27T13:30:00:DOWN,DOWN,2026-07-27 15:30:00,2026-07-27 13:36:00,2026-07-27 14:48:00,304.25,0.6820396232543108,304.45,True,6.3008694640417255,0.011777946002499505,3.585795660460974,0.5690953734122983,305.0,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED,2026-07-27 13:30:00,308.03579566046096,False,3.6022081636478656,0.006721311475409874,2.0500000000000114,True,AUCTION_STATE_MEMORY,0.9664460926860273,0.0018032786885246275,0.5500000000000114,-0.0026229508196721684,-0.0022950819672130775,-0.001147540983606632,-0.000819672131147541,,BUY,14,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ANGELONE
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:15:00,,,,,,2026-07-27 12:33:00,CONFIRMED_EXPIRED_UNFAILED,2.5049000769265506,2711.6,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 11:06:00,,EXPERIMENT_V2_1:ASIANPAINT:19:2026-07-27T10:30:00:UP,UP,2026-07-27 12:30:00,2026-07-27 10:30:00,,2722.5,1.265391172570566,2722.5,True,2.8219838184487056,0.005264084136112963,14.331469060567542,5.078508589197299,2717.1,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 10:30:00,2708.1685309394325,True,1.8509371077948378,0.0034665879923292857,9.400000000000091,True,AUCTION_STATE_MEMORY,1.201140038037046,0.002249594335447673,6.099999999999909,0.000737571913261543,-0.00044254314795702645,-0.0010326006785662274,-0.002397108718100015,,SELL,19,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,ASIANPAINT
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:09:00,,,,,,2026-07-27 13:12:00,CONFIRMED_EXPIRED_UNFAILED,1.6278516599510848,1058.0,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 12:54:00,,EXPERIMENT_V2_1:AUBANK:7:2026-07-27T11:09:00:UP,UP,2026-07-27 13:09:00,2026-07-27 12:45:00,,1061.1,1.431250616918358,1047.0,True,3.0467103726452285,0.007338857790645982,7.683784106806343,2.521993615079038,1046.3,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:09:00,1039.3162158931937,True,0.6344187354137159,0.0015122873345934868,1.599999999999909,True,AUCTION_STATE_MEMORY,3.1720936770687596,0.007561436672967864,8.0,0.003213610586011428,0.0004725897920604915,0.001606805293005714,0.005293005671077418,,SELL,7,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,AUBANK
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:27:00,,,,,,2026-07-27 13:36:00,CONFIRMED_EXPIRED_UNFAILED,1.1905579878022279,1225.1,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 11:42:00,,EXPERIMENT_V2_1:AXISBANK:29:2026-07-27T11:33:00:DOWN,DOWN,2026-07-27 13:33:00,2026-07-27 11:33:00,2026-07-27 12:36:00,1223.4,0.4963788754170322,1223.4,True,4.069545394058969,0.0051726291912686006,6.328194552598006,1.5550126463354812,1223.5,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:33:00,1229.728194552598,False,2.250785553576073,0.0028569096400293858,3.5,True,AUCTION_STATE_MEMORY,3.279716092353794,0.004162925475471502,5.100000000000136,-0.0015508938045872694,0.0,8.162598971523666e-05,-0.00016325197943010213,,BUY,29,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,AXISBANK
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:33:00,,,,,,2026-07-27 11:48:00,CONFIRMED_EXPIRED_UNFAILED,1.7931198085112052,1904.8,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 09:54:00,,EXPERIMENT_V2_1:BAJAJFINSV:5:2026-07-27T09:45:00:UP,UP,2026-07-27 11:45:00,2026-07-27 09:48:00,,1912.9,0.6648936170212766,1912.4,True,2.2183479803333204,0.005301161027778291,10.137940349523205,4.570040606523742,1908.3,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:45:00,1902.2620596504769,False,3.3260098342019138,0.007979840403191961,15.200000000000045,True,AUCTION_STATE_MEMORY,1.9474662844997692,0.004672406551868891,8.899999999999864,0.0008924821503570168,0.002834943301133906,0.003044939101217952,0.0014699706005879645,,SELL,5,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BAJAJFINSV
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 13:09:00,27.0,1907.0,REVERSAL,2026-07-27 13:48:00,e73b62ad-dbaf-575e-a1c1-e54c3cc55c8f,2026-07-27 15:18:00,CONFIRMED_EXPIRED_UNFAILED,2.0897538919740994,1910.1,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 13:21:00,,EXPERIMENT_V2_1:BAJAJFINSV:6:2026-07-27T13:15:00:UP,UP,2026-07-27 15:15:00,2026-07-27 13:15:00,2026-07-27 15:18:00,1914.4,0.6648936170212766,1914.4,True,4.911138619518073,0.005123160575698115,9.807778606116472,1.9970478062129924,1913.8,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 13:15:00,1904.5922213938836,False,4.957317480933764,0.00518297471336584,9.900000000000091,True,AUCTION_STATE_MEMORY,2.503695697441272,0.0026176639966493903,5.0,0.0017276582377885737,0.0007852991989948171,0.002041777917386453,0.0016229516779225743,,SELL,6,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BAJAJFINSV
PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:33:00,,,,,,2026-07-27 13:36:00,CONFIRMED_EXPIRED_UNFAILED,2.211937252368443,1042.2,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 12:36:00,,EXPERIMENT_V2_1:BAJFINANCE:7:2026-07-27T11:33:00:UP,UP,2026-07-27 13:33:00,2026-07-27 12:30:00,,1046.0,1.1389297987236042,1043.3,True,3.170188464198392,0.006382777161933325,6.659151413045038,2.10055379616961,1041.9,PRIOR_MOVE_EXTENDED|PROGRESS_DECAY|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:33:00,1036.640848586955,True,3.71330646909561,0.00748416810592972,7.7999999999999545,True,AUCTION_STATE_MEMORY,0.19042597277417828,0.00038380349261187,0.40000000000009095,-0.0017271157167529788,-0.0017271157167529788,-0.002206870082517707,-0.002590673575129577,,SELL,7,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_INSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BAJFINANCE
PRIOR_MOVE_EXTENDED,2026-07-27 13:39:00,,,,,,,,1.3096827426154207,1047.9,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 14:12:00,,EXPERIMENT_V2_1:BAJFINANCE:8:2026-07-27T13:51:00:UP,UP,2026-07-27 15:51:00,2026-07-27 14:09:00,2026-07-27 15:27:00,1049.8,1.1389297987236042,1047.8,True,4.860880982822164,0.007072751077453442,7.410828578955716,1.5245854825791447,1047.0,PRIOR_MOVE_EXTENDED,2026-07-27 13:51:00,1040.3891714210442,True,1.3774235843091818,0.0020040080160319772,2.099999999999909,True,AUCTION_STATE_MEMORY,1.9021563783318691,0.0027674396411872227,2.900000000000091,0.0003817158125776228,0.00095428953144384,0.0017177211565990854,0.0017177211565990854,,SELL,8,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BAJFINANCE
CURRENT_LEG_MATURE|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:57:00,,,,,,2026-07-27 12:51:00,REVERSAL_FAILED_WITH_ACCEPTANCE,2.0950933274895904,244.8,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 12:12:00,2026-07-27 12:51:00,EXPERIMENT_V2_1:BANKBARODA:43:2026-07-27T11:57:00:DOWN,DOWN,2026-07-27 13:57:00,2026-07-27 12:09:00,2026-07-27 12:39:00,243.7,-1.604060913705579,244.1,True,3.82058518778224,0.006612926809693123,1.6142154342460913,0.42250476168105167,244.15,CURRENT_LEG_MATURE|REJECTION_OR_FAILED_EXTREME,2026-07-27 11:57:00,245.71421543424609,True,4.4969907379039515,0.007761437908496755,1.9000000000000057,True,AUCTION_STATE_MEMORY,3.0768883996184435,0.005310457516339799,1.299999999999983,-0.004901960784313795,-0.0018382352941177166,-0.002042483660130719,-0.004084967320261438,2026-07-27 12:51:00,BUY,43,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BANKBARODA
CURRENT_LEG_MATURE,2026-07-27 12:48:00,,,,,,2026-07-27 15:06:00,CONFIRMED_EXPIRED_UNFAILED,1.5116197702810306,243.6,LOCAL_RESISTANCE_BREAK_AFTER_EXHAUSTION,2026-07-27 13:09:00,,EXPERIMENT_V2_1:BANKBARODA:44:2026-07-27T13:03:00:DOWN,DOWN,2026-07-27 15:03:00,2026-07-27 13:03:00,,242.9,-1.604060913705579,242.9,True,5.193264048215143,0.01018580234879487,2.474131390522274,0.4764116300561687,243.2,CURRENT_LEG_MATURE,2026-07-27 13:03:00,245.37413139052228,True,1.1544638403036849,0.002257799671592705,0.549999999999983,True,AUCTION_STATE_MEMORY,3.568342779120627,0.006978653530377739,1.700000000000017,0.0016420361247947688,-0.002052545155993432,-0.0008210180623973261,-0.0006157635467980529,,BUY,44,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BANKBARODA
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:45:00,,,,,,2026-07-27 11:48:00,CONFIRMED_EXPIRED_UNFAILED,1.5622169013214289,420.75,LOWER_HIGH_AND_LOCAL_SUPPORT_BREAK,2026-07-27 09:51:00,,EXPERIMENT_V2_1:BHEL:1:2026-07-27T09:45:00:UP,UP,2026-07-27 11:45:00,2026-07-27 09:45:00,,422.4,0.8523409363745525,422.4,True,2.0535207379021054,0.005356728794627203,2.2626822428505307,1.1018550731375163,421.8,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:45:00,420.13731775714945,False,0.31764613017881094,0.0008318478906714741,0.35000000000002274,True,AUCTION_STATE_MEMORY,7.1243489197243175,0.018657159833630477,7.850000000000023,0.008437314319667287,0.007486631016042727,0.008912655971479501,0.010338680926916276,,SELL,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BHEL
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 12:06:00,,,,,,2026-07-27 14:09:00,CONFIRMED_EXPIRED_UNFAILED,2.6049680106672066,414.45,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 12:42:00,,EXPERIMENT_V2_1:BHEL:2:2026-07-27T12:06:00:DOWN,DOWN,2026-07-27 14:06:00,2026-07-27 12:12:00,,412.9,0.8523409363745525,413.35,True,7.104922911152962,0.011112370035040921,4.593298153984165,0.6464951430752091,413.65,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 12:06:00,417.9432981539842,False,0.6187208121893715,0.0009651345156230602,0.39999999999997726,True,AUCTION_STATE_MEMORY,4.253705583802171,0.0066352997949089155,2.75,0.0013270599589818106,0.0004825672578115301,-0.00036192544335861325,0.0015683435878876442,,BUY,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BHEL
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:27:00,,,,,,,,,,,,,EXPERIMENT_V2_1:BLUESTARCO:69:2026-07-27T15:27:00:DOWN,DOWN,2026-07-27 17:27:00,2026-07-27 15:27:00,,1638.3,0.5558949297495364,1638.3,True,5.478034537837254,0.009043650421490716,14.81621248552824,2.7046584652198504,1638.4,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 15:27:00,1653.1162124855282,False,,,,True,AUCTION_STATE_MEMORY,,,,,,,,,BUY,69,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BLUESTARCO
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:45:00,81.0,316.15,REVERSAL,2026-07-27 11:21:00,a45a8f7f-e5e6-5da3-9ba5-19dca2de1500,2026-07-27 11:48:00,CONFIRMED_EXPIRED_UNFAILED,0.8848725718247555,313.85,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 10:00:00,,EXPERIMENT_V2_1:BPCL:1:2026-07-27T09:45:00:DOWN,DOWN,2026-07-27 11:45:00,2026-07-27 09:57:00,,313.2,1.4516129032258065,313.5,True,2.3455702937363094,0.006538383410770439,2.0497831992765327,0.8738954465574292,313.65,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:45:00,315.54978319927653,True,0.4005055769300453,0.0011151824119803176,0.35000000000002274,True,AUCTION_STATE_MEMORY,4.348346263811585,0.012107694758642517,3.7999999999999545,0.003504859009080662,0.0009558706388400653,0.00047793531942003266,0.002548988370240416,,BUY,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BPCL
PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:36:00,,,,,,2026-07-27 11:09:00,REVERSAL_FAILED_WITH_ACCEPTANCE,2.11395433423628,3551.3,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 09:51:00,2026-07-27 11:09:00,EXPERIMENT_V2_1:BSE:2:2026-07-27T09:39:00:DOWN,DOWN,2026-07-27 11:39:00,2026-07-27 09:48:00,2026-07-27 10:30:00,3535.0,0.6758659532526049,3541.0,True,2.819768815731008,0.006137081280049935,21.73140481265682,7.706803724979519,3541.0,PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:39:00,3562.731404812657,False,7.720450931836612,0.01675442795595979,59.5,True,AUCTION_STATE_MEMORY,0.45414417246097716,0.0009855545856446934,3.5,-0.003463520400979974,-0.0016050460394785775,-0.001492411229690587,-0.001492411229690587,2026-07-27 11:09:00,BUY,2,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BSE
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED,2026-07-27 11:21:00,,,,,,2026-07-27 11:39:00,REVERSAL_FAILED_WITH_ACCEPTANCE,0.9600592778456775,3529.5,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 11:30:00,2026-07-27 11:39:00,EXPERIMENT_V2_1:BSE:3:2026-07-27T11:21:00:DOWN,DOWN,2026-07-27 13:21:00,2026-07-27 11:21:00,2026-07-27 11:36:00,3525.2,0.6758659532526049,3525.2,True,4.432161626057492,0.006294852393714281,22.19061365832158,5.006724828774043,3526.9,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED,2026-07-27 11:21:00,3547.3906136583214,False,7.529872579242809,0.010681399631675824,37.69999999999982,True,AUCTION_STATE_MEMORY,4.873445382852152,0.006913160504320751,24.40000000000009,-0.006799830004249894,-0.004674883127921802,-0.005751522878594754,-0.008074798130046749,2026-07-27 11:39:00,BUY,3,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BSE
PRIOR_MOVE_EXTENDED,2026-07-27 11:48:00,,,,,,2026-07-27 13:54:00,CONFIRMED_EXPIRED_UNFAILED,3.2265255154553136,3511.2,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 12:18:00,,EXPERIMENT_V2_1:BSE:4:2026-07-27T11:51:00:DOWN,DOWN,2026-07-27 13:51:00,2026-07-27 12:00:00,,3491.8,0.6758659532526049,3504.0,True,6.2688730883962425,0.009864274951033631,34.56441942842184,5.513657549137657,3505.5,PRIOR_MOVE_EXTENDED,2026-07-27 11:51:00,3538.564419428422,False,2.62983325873545,0.004129642287537025,14.5,True,AUCTION_STATE_MEMORY,7.744405527448581,0.01216108452950566,42.70000000000027,-0.0011676919571656154,-0.0020505809979493674,-0.002734107997265866,-0.002791068580542187,,BUY,4,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,BSE
CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:36:00,,,,,,2026-07-27 11:39:00,CONFIRMED_EXPIRED_UNFAILED,1.1564489087303205,1337.1,HIGHER_LOW_AND_LOCAL_RESISTANCE_BREAK,2026-07-27 09:51:00,,EXPERIMENT_V2_1:CDSL:1:2026-07-27T09:36:00:DOWN,DOWN,2026-07-27 11:36:00,2026-07-27 09:45:00,2026-07-27 10:36:00,1333.1,0.45692883895130404,1334.6,True,1.8157639606991745,0.005258294374879755,7.01771967271452,3.864885428176629,1337.4,CURRENT_LEG_MATURE|PRIOR_MOVE_EXTENDED|REJECTION_OR_FAILED_EXTREME,2026-07-27 09:36:00,1341.6177196727144,False,2.872012691262792,0.00830154812654245,11.099999999999909,True,AUCTION_STATE_MEMORY,1.0608335165926068,0.0030663375962905817,4.100000000000136,-0.000747887218607434,0.001645351880936389,0.0010470421060504757,0.0006730984967467586,,BUY,1,STOCK_CONTEXT_OBJECTIVE_SESSION_PATH|ACCEPTED_RANGE_PRESENT|PRICE_OUTSIDE_ACCEPTED_RANGE|EXHAUSTION_CONTEXT_ACTIVE,CDSL
